event_id,name,phone,prefer_to_names,prefer_to_phones,got_wanted_neighbor,avoid_to_names,avoid_to_phones,avoided_unwanted,requested_features,actual_features,features_matched,neighbor_names,neighbor_phones
evt_auto_014,Neria Atias,9.72526E+11,"['Nativ Levi', 'Leah Peretz']","['+972589012345', '+972524559623']",FALSE,[],[],TRUE,['Dance Floor'],"['Speakers', 'Dance Floor']",TRUE,['Eli Ben-David'],['+972578901234']
evt_auto_015,David Cohen,9.72501E+11,[],[],TRUE,[],[],TRUE,[],"['Exit', 'Speakers', 'Dance Floor']",,"['Moshe Katz', 'Amit Cohen', 'Rina Shapiro', 'Sarah Levy']","['+972534567890', '+972590123456', '+972545678901', '+972522345678']"
evt_auto_015,Sarah Levy,9.72522E+11,"['Nativ Levi', 'Amit Cohen']","['+972524559623', '+972590123456']",TRUE,['Rina Shapiro'],['+972545678901'],FALSE,"['Exit', 'Speakers']","['Exit', 'Speakers']",TRUE,"['Nativ Levi', 'Amit Cohen', 'David Cohen', 'Moshe Katz', 'Rina Shapiro']","['+972524559623', '+972590123456', '+972501234567', '+972534567890', '+972545678901']"
evt_auto_015,Moshe Katz,9.72535E+11,[],[],TRUE,"['Leah Peretz', 'David Cohen']","['+972589012345', '+972501234567']",FALSE,"['Exit', 'Speakers', 'Dance Floor']","['Exit', 'Dance Floor']",TRUE,"['Amit Cohen', 'Rina Shapiro', 'David Cohen', 'Sarah Levy']","['+972590123456', '+972545678901', '+972501234567', '+972522345678']"
evt_auto_015,Rina Shapiro,9.72546E+11,"['Nativ Levi', 'Moshe Katz']","['+972534567890', '+972524559623']",TRUE,[],[],TRUE,[],"['Speakers', 'Dance Floor']",,"['Nativ Levi', 'Yael Gal', 'Amit Cohen', 'David Cohen', 'Moshe Katz', 'Sarah Levy']","['+972524559623', '+972511234567', '+972590123456', '+972501234567', '+972534567890', '+972522345678']"
evt_auto_015,Yossi Mizrahi,9.72557E+11,[],[],TRUE,"['Rina Shapiro', 'Eli Ben-David']","['+972545678901', '+972578901234']",TRUE,"['Speakers', 'Dance Floor']",[],FALSE,"['Leah Peretz', 'Neria Atias', 'Maya Rosen']","['+972589012345', '+972526071633', '+972567890123']"
evt_auto_015,Maya Rosen,9.72568E+11,['Rina Shapiro'],['+972545678901'],FALSE,[],[],TRUE,['Dance Floor'],['Dance Floor'],TRUE,"['Leah Peretz', 'Yossi Mizrahi', 'Neria Atias']","['+972589012345', '+972556789012', '+972526071633']"
evt_auto_015,Eli Ben-David,9.72579E+11,[],[],TRUE,['Maya Rosen'],['+972567890123'],TRUE,['Speakers'],"['Exit', 'Speakers', 'Dance Floor']",TRUE,[],[]
evt_auto_015,Leah Peretz,9.72589E+11,['Nativ Levi'],['+972524559623'],FALSE,['Neria Atias'],['+972526071633'],FALSE,[],[],,"['Yossi Mizrahi', 'Neria Atias', 'Maya Rosen']","['+972556789012', '+972526071633', '+972567890123']"
evt_auto_015,Amit Cohen,9.7259E+11,['Sarah Levy'],['+972522345678'],TRUE,[],[],TRUE,"['Exit', 'Dance Floor']","['Speakers', 'Dance Floor']",TRUE,"['Yael Gal', 'David Cohen', 'Moshe Katz', 'Rina Shapiro', 'Sarah Levy']","['+972511234567', '+972501234567', '+972534567890', '+972545678901', '+972522345678']"
evt_auto_015,Yael Gal,9.72511E+11,[],[],TRUE,"['Yossi Mizrahi', 'David Cohen']","['+972556789012', '+972501234567']",TRUE,['Dance Floor'],['Dance Floor'],TRUE,"['Nativ Levi', 'Amit Cohen', 'Rina Shapiro']","['+972524559623', '+972590123456', '+972545678901']"
evt_auto_015,Nativ Levi,9.72525E+11,"['Maya Rosen', 'Moshe Katz']","['+972534567890', '+972567890123']",FALSE,['Yossi Mizrahi'],['+972556789012'],TRUE,['Speakers'],"['Exit', 'Speakers', 'Dance Floor']",TRUE,"['Rina Shapiro', 'Yael Gal', 'Sarah Levy']","['+972545678901', '+972511234567', '+972522345678']"
evt_auto_015,Neria Atias,9.72526E+11,[],[],TRUE,[],[],TRUE,['Exit'],"['Speakers', 'Dance Floor']",FALSE,"['Leah Peretz', 'Yossi Mizrahi', 'Maya Rosen']","['+972589012345', '+972556789012', '+972567890123']"
evt_auto_016,David Cohen,9.72501E+11,['Maya Rosen'],['+972567890123'],FALSE,[],[],TRUE,"['Writing Table', 'Screen', 'Charging Point']",[],FALSE,"['Yossi Mizrahi', 'Eli Ben-David', 'Yael Gal']","['+972556789012', '+972578901234', '+972511234567']"
evt_auto_016,Sarah Levy,9.72522E+11,"['Moshe Katz', 'Rina Shapiro']","['+972534567890', '+972545678901']",TRUE,"['Leah Peretz', 'David Cohen']","['+972589012345', '+972501234567']",TRUE,"['Stage', 'Screen', 'Charging Point']",[],FALSE,"['Moshe Katz', 'Rina Shapiro']","['+972534567890', '+972545678901']"
evt_auto_016,Moshe Katz,9.72535E+11,[],[],TRUE,[],[],TRUE,['Writing Table'],"['Stage', 'Screen', 'Charging Point']",FALSE,"['Nativ Levi', 'Rina Shapiro', 'Sarah Levy']","['+972524559623', '+972545678901', '+972522345678']"
evt_auto_016,Rina Shapiro,9.72546E+11,['Leah Peretz'],['+972589012345'],FALSE,['Moshe Katz'],['+972534567890'],FALSE,"['Writing Table', 'Stage']","['Writing Table', 'Screen', 'Charging Point']",TRUE,"['Moshe Katz', 'Nativ Levi', 'Sarah Levy']","['+972534567890', '+972524559623', '+972522345678']"
evt_auto_016,Yossi Mizrahi,9.72557E+11,"['David Cohen', 'Sarah Levy']","['+972501234567', '+972522345678']",TRUE,['Maya Rosen'],['+972567890123'],TRUE,"['Stage', 'Screen', 'Charging Point']","['Writing Table', 'Stage', 'Screen']",TRUE,"['Eli Ben-David', 'Neria Atias', 'David Cohen', 'Yael Gal']","['+972578901234', '+972526071633', '+972501234567', '+972511234567']"
evt_auto_016,Maya Rosen,9.72568E+11,[],[],TRUE,['Amit Cohen'],['+972590123456'],TRUE,"['Writing Table', 'Screen', 'Charging Point']",['Screen'],TRUE,"['Eli Ben-David', 'Neria Atias']","['+972578901234', '+972526071633']"
evt_auto_016,Eli Ben-David,9.72579E+11,[],[],TRUE,[],[],TRUE,[],"['Writing Table', 'Stage', 'Screen', 'Charging Point']",,"['Yossi Mizrahi', 'Yael Gal', 'David Cohen', 'Maya Rosen']","['+972556789012', '+972511234567', '+972501234567', '+972567890123']"
evt_auto_016,Leah Peretz,9.72589E+11,['David Cohen'],['+972501234567'],FALSE,['Yossi Mizrahi'],['+972556789012'],TRUE,[],"['Writing Table', 'Screen']",,"['Nativ Levi', 'Amit Cohen']","['+972524559623', '+972590123456']"
evt_auto_016,Amit Cohen,9.7259E+11,"['Maya Rosen', 'Moshe Katz']","['+972534567890', '+972567890123']",FALSE,['Eli Ben-David'],['+972578901234'],TRUE,"['Screen', 'Charging Point']","['Writing Table', 'Stage']",FALSE,"['Leah Peretz', 'Nativ Levi']","['+972589012345', '+972524559623']"
evt_auto_016,Yael Gal,9.72511E+11,"['Yossi Mizrahi', 'Amit Cohen']","['+972556789012', '+972590123456']",TRUE,['Moshe Katz'],['+972534567890'],TRUE,"['Writing Table', 'Stage', 'Charging Point']","['Writing Table', 'Stage', 'Screen', 'Charging Point']",TRUE,"['Yossi Mizrahi', 'Eli Ben-David', 'David Cohen']","['+972556789012', '+972578901234', '+972501234567']"
evt_auto_016,Nativ Levi,9.72525E+11,['Yossi Mizrahi'],['+972556789012'],FALSE,['Yael Gal'],['+972511234567'],TRUE,"['Writing Table', 'Stage', 'Screen', 'Charging Point']","['Stage', 'Screen', 'Charging Point']",TRUE,"['Leah Peretz', 'Moshe Katz', 'Rina Shapiro', 'Amit Cohen']","['+972589012345', '+972534567890', '+972545678901', '+972590123456']"
evt_auto_016,Neria Atias,9.72526E+11,"['Rina Shapiro', 'Yael Gal']","['+972545678901', '+972511234567']",FALSE,[],[],TRUE,['Screen'],[],FALSE,"['Yossi Mizrahi', 'Maya Rosen']","['+972556789012', '+972567890123']"
evt_auto_017,David Cohen,9.72501E+11,[],[],TRUE,"['Yossi Mizrahi', 'Sarah Levy']","['+972556789012', '+972522345678']",FALSE,"['Exit', 'Speakers', 'Dance Floor']","['Exit', 'Dance Floor']",TRUE,"['Nativ Levi', 'Eli Ben-David', 'Maya Rosen', 'Sarah Levy']","['+972524559623', '+972578901234', '+972567890123', '+972522345678']"
evt_auto_017,Sarah Levy,9.72522E+11,[],[],TRUE,[],[],TRUE,['Speakers'],[],FALSE,"['Nativ Levi', 'David Cohen', 'Maya Rosen']","['+972524559623', '+972501234567', '+972567890123']"
evt_auto_017,Moshe Katz,9.72535E+11,"['Leah Peretz', 'Rina Shapiro']","['+972589012345', '+972545678901']",TRUE,[],[],TRUE,"['Exit', 'Speakers', 'Dance Floor']","['Exit', 'Speakers', 'Dance Floor']",TRUE,"['Leah Peretz', 'Yossi Mizrahi', 'Rina Shapiro', 'Yael Gal']","['+972589012345', '+972556789012', '+972545678901', '+972511234567']"
evt_auto_017,Rina Shapiro,9.72546E+11,['Leah Peretz'],['+972589012345'],TRUE,"['Yossi Mizrahi', 'David Cohen']","['+972556789012', '+972501234567']",TRUE,"['Exit', 'Speakers']",['Exit'],TRUE,"['Leah Peretz', 'Moshe Katz', 'Yael Gal']","['+972589012345', '+972534567890', '+972511234567']"
evt_auto_017,Yossi Mizrahi,9.72557E+11,[],[],TRUE,['Sarah Levy'],['+972522345678'],TRUE,"['Exit', 'Speakers', 'Dance Floor']","['Speakers', 'Dance Floor']",TRUE,"['Moshe Katz', 'Neria Atias']","['+972534567890', '+972526071633']"
evt_auto_017,Maya Rosen,9.72568E+11,[],[],TRUE,['Nativ Levi'],['+972524559623'],FALSE,[],"['Exit', 'Speakers']",,"['Nativ Levi', 'Amit Cohen', 'David Cohen', 'Eli Ben-David', 'Sarah Levy']","['+972524559623', '+972590123456', '+972501234567', '+972578901234', '+972522345678']"
evt_auto_017,Eli Ben-David,9.72579E+11,['Leah Peretz'],['+972589012345'],FALSE,['Yael Gal'],['+972511234567'],TRUE,['Dance Floor'],"['Exit', 'Dance Floor']",TRUE,"['Amit Cohen', 'David Cohen', 'Maya Rosen']","['+972590123456', '+972501234567', '+972567890123']"
evt_auto_017,Leah Peretz,9.72589E+11,['Yossi Mizrahi'],['+972556789012'],FALSE,"['Nativ Levi', 'Moshe Katz']","['+972534567890', '+972524559623']",FALSE,"['Speakers', 'Dance Floor']","['Exit', 'Dance Floor']",TRUE,"['Moshe Katz', 'Rina Shapiro', 'Yael Gal']","['+972534567890', '+972545678901', '+972511234567']"
evt_auto_017,Amit Cohen,9.7259E+11,"['Yossi Mizrahi', 'Leah Peretz']","['+972589012345', '+972556789012']",FALSE,['Neria Atias'],['+972526071633'],TRUE,[],[],,"['Nativ Levi', 'Eli Ben-David', 'Maya Rosen']","['+972524559623', '+972578901234', '+972567890123']"
evt_auto_017,Yael Gal,9.72511E+11,[],[],TRUE,['Sarah Levy'],['+972522345678'],TRUE,"['Speakers', 'Dance Floor']","['Exit', 'Speakers', 'Dance Floor']",TRUE,"['Leah Peretz', 'Moshe Katz', 'Rina Shapiro', 'Neria Atias']","['+972589012345', '+972534567890', '+972545678901', '+972526071633']"
evt_auto_017,Nativ Levi,9.72525E+11,['Maya Rosen'],['+972567890123'],TRUE,['Yossi Mizrahi'],['+972556789012'],TRUE,"['Exit', 'Speakers']",['Speakers'],TRUE,"['Amit Cohen', 'David Cohen', 'Maya Rosen', 'Sarah Levy']","['+972590123456', '+972501234567', '+972567890123', '+972522345678']"
evt_auto_017,Neria Atias,9.72526E+11,[],[],TRUE,[],[],TRUE,['Speakers'],['Exit'],FALSE,"['Yossi Mizrahi', 'Yael Gal']","['+972556789012', '+972511234567']"
evt_auto_018,David Cohen,9.72501E+11,"['Sarah Levy', 'Eli Ben-David']","['+972578901234', '+972522345678']",TRUE,[],[],TRUE,['Window'],[],FALSE,"['Yossi Mizrahi', 'Rina Shapiro', 'Eli Ben-David']","['+972556789012', '+972545678901', '+972578901234']"
evt_auto_018,Sarah Levy,9.72522E+11,"['Amit Cohen', 'Eli Ben-David']","['+972590123456', '+972578901234']",FALSE,"['Neria Atias', 'Maya Rosen']","['+972526071633', '+972567890123']",FALSE,"['Air Conditioner', 'Window', 'Board', 'Entrance']",['Entrance'],TRUE,"['Moshe Katz', 'Nativ Levi', 'Neria Atias', 'Leah Peretz']","['+972534567890', '+972524559623', '+972526071633', '+972589012345']"
evt_auto_018,Moshe Katz,9.72535E+11,"['Yossi Mizrahi', 'Neria Atias']","['+972556789012', '+972526071633']",TRUE,"['Nativ Levi', 'David Cohen']","['+972524559623', '+972501234567']",TRUE,['Window'],"['Air Conditioner', 'Board', 'Entrance']",FALSE,"['Leah Peretz', 'Neria Atias', 'Sarah Levy']","['+972589012345', '+972526071633', '+972522345678']"
evt_auto_018,Rina Shapiro,9.72546E+11,[],[],TRUE,[],[],TRUE,"['Window', 'Entrance']","['Air Conditioner', 'Window', 'Entrance']",TRUE,"['Yossi Mizrahi', 'Eli Ben-David', 'David Cohen', 'Maya Rosen']","['+972556789012', '+972578901234', '+972501234567', '+972567890123']"
evt_auto_018,Yossi Mizrahi,9.72557E+11,['Amit Cohen'],['+972590123456'],FALSE,[],[],TRUE,"['Air Conditioner', 'Board', 'Entrance']",['Window'],FALSE,"['Rina Shapiro', 'Eli Ben-David', 'David Cohen']","['+972545678901', '+972578901234', '+972501234567']"
evt_auto_018,Maya Rosen,9.72568E+11,['Eli Ben-David'],['+972578901234'],FALSE,['Yael Gal'],['+972511234567'],TRUE,"['Board', 'Entrance']",['Entrance'],TRUE,"['Amit Cohen', 'Rina Shapiro']","['+972590123456', '+972545678901']"
evt_auto_018,Eli Ben-David,9.72579E+11,['Yael Gal'],['+972511234567'],FALSE,['Maya Rosen'],['+972567890123'],TRUE,"['Air Conditioner', 'Window', 'Entrance']","['Air Conditioner', 'Board', 'Entrance', 'Window']",TRUE,"['Yossi Mizrahi', 'Rina Shapiro', 'David Cohen']","['+972556789012', '+972545678901', '+972501234567']"
evt_auto_018,Leah Peretz,9.72589E+11,['Maya Rosen'],['+972567890123'],FALSE,[],[],TRUE,"['Window', 'Board', 'Entrance']","['Air Conditioner', 'Window', 'Entrance']",TRUE,"['Moshe Katz', 'Neria Atias', 'Sarah Levy']","['+972534567890', '+972526071633', '+972522345678']"
evt_auto_018,Amit Cohen,9.7259E+11,"['Rina Shapiro', 'Sarah Levy']","['+972545678901', '+972522345678']",FALSE,['Moshe Katz'],['+972534567890'],TRUE,"['Window', 'Board']","['Air Conditioner', 'Board', 'Window']",TRUE,"['Maya Rosen', 'Yael Gal']","['+972567890123', '+972511234567']"
evt_auto_018,Yael Gal,9.72511E+11,"['Leah Peretz', 'Sarah Levy']","['+972589012345', '+972522345678']",FALSE,['Eli Ben-David'],['+972578901234'],TRUE,['Air Conditioner'],[],FALSE,"['Nativ Levi', 'Amit Cohen']","['+972524559623', '+972590123456']"
evt_auto_018,Nativ Levi,9.72525E+11,"['Amit Cohen', 'Sarah Levy']","['+972590123456', '+972522345678']",TRUE,"['Neria Atias', 'Yael Gal']","['+972526071633', '+972511234567']",FALSE,"['Air Conditioner', 'Entrance']","['Air Conditioner', 'Board', 'Window']",TRUE,"['Yael Gal', 'Sarah Levy']","['+972511234567', '+972522345678']"
evt_auto_018,Neria Atias,9.72526E+11,['David Cohen'],['+972501234567'],FALSE,[],[],TRUE,"['Window', 'Board']","['Air Conditioner', 'Window', 'Board']",TRUE,"['Moshe Katz', 'Leah Peretz', 'Sarah Levy']","['+972534567890', '+972589012345', '+972522345678']"
evt_auto_019,David Cohen,9.72501E+11,[],[],TRUE,"['Nativ Levi', 'Sarah Levy']","['+972524559623', '+972522345678']",TRUE,"['Air Conditioner', 'Entrance']","['Air Conditioner', 'Window', 'Entrance']",TRUE,"['Moshe Katz', 'Eli Ben-David']","['+972534567890', '+972578901234']"
evt_auto_019,Sarah Levy,9.72522E+11,['Eli Ben-David'],['+972578901234'],FALSE,['Moshe Katz'],['+972534567890'],TRUE,['Entrance'],['Entrance'],TRUE,"['Yossi Mizrahi', 'Rina Shapiro', 'Nativ Levi', 'Maya Rosen']","['+972556789012', '+972545678901', '+972524559623', '+972567890123']"
evt_auto_019,Moshe Katz,9.72535E+11,"['Amit Cohen', 'David Cohen']","['+972590123456', '+972501234567']",TRUE,[],[],TRUE,['Entrance'],['Board'],FALSE,"['Leah Peretz', 'Amit Cohen', 'David Cohen', 'Yael Gal']","['+972589012345', '+972590123456', '+972501234567', '+972511234567']"
evt_auto_019,Rina Shapiro,9.72546E+11,"['David Cohen', 'Eli Ben-David']","['+972578901234', '+972501234567']",FALSE,"['Amit Cohen', 'Maya Rosen']","['+972590123456', '+972567890123']",FALSE,"['Air Conditioner', 'Window', 'Board', 'Entrance']","['Air Conditioner', 'Board', 'Entrance']",TRUE,"['Nativ Levi', 'Yossi Mizrahi', 'Maya Rosen', 'Sarah Levy', 'Neria Atias']","['+972524559623', '+972556789012', '+972567890123', '+972522345678', '+972526071633']"
evt_auto_019,Yossi Mizrahi,9.72557E+11,[],[],TRUE,[],[],TRUE,"['Window', 'Board', 'Entrance']",[],FALSE,"['Nativ Levi', 'Rina Shapiro', 'Maya Rosen', 'Sarah Levy']","['+972524559623', '+972545678901', '+972567890123', '+972522345678']"
evt_auto_019,Maya Rosen,9.72568E+11,[],[],TRUE,[],[],TRUE,"['Window', 'Board', 'Entrance']","['Air Conditioner', 'Board', 'Entrance']",TRUE,"['Yossi Mizrahi', 'Rina Shapiro', 'Nativ Levi', 'Sarah Levy']","['+972556789012', '+972545678901', '+972524559623', '+972522345678']"
evt_auto_019,Eli Ben-David,9.72579E+11,"['Neria Atias', 'Amit Cohen']","['+972590123456', '+972526071633']",TRUE,"['Nativ Levi', 'David Cohen']","['+972524559623', '+972501234567']",FALSE,"['Air Conditioner', 'Entrance']","['Air Conditioner', 'Window', 'Board', 'Entrance']",TRUE,"['David Cohen', 'Neria Atias']","['+972501234567', '+972526071633']"
evt_auto_019,Leah Peretz,9.72589E+11,[],[],TRUE,"['Yossi Mizrahi', 'Neria Atias']","['+972556789012', '+972526071633']",TRUE,"['Board', 'Entrance']","['Window', 'Board']",TRUE,"['Moshe Katz', 'Amit Cohen', 'Yael Gal']","['+972534567890', '+972590123456', '+972511234567']"
evt_auto_019,Amit Cohen,9.7259E+11,['Yossi Mizrahi'],['+972556789012'],FALSE,[],[],TRUE,['Entrance'],"['Air Conditioner', 'Entrance']",TRUE,"['Leah Peretz', 'Moshe Katz', 'Yael Gal']","['+972589012345', '+972534567890', '+972511234567']"
evt_auto_019,Yael Gal,9.72511E+11,[],[],TRUE,['Amit Cohen'],['+972590123456'],FALSE,"['Air Conditioner', 'Window']",[],FALSE,"['Leah Peretz', 'Moshe Katz', 'Amit Cohen']","['+972589012345', '+972534567890', '+972590123456']"
evt_auto_019,Nativ Levi,9.72525E+11,"['Yossi Mizrahi', 'Amit Cohen']","['+972556789012', '+972590123456']",TRUE,['Rina Shapiro'],['+972545678901'],FALSE,"['Window', 'Entrance']",[],FALSE,"['Yossi Mizrahi', 'Rina Shapiro', 'Maya Rosen', 'Sarah Levy']","['+972556789012', '+972545678901', '+972567890123', '+972522345678']"
evt_auto_019,Neria Atias,9.72526E+11,['David Cohen'],['+972501234567'],FALSE,"['Amit Cohen', 'Maya Rosen']","['+972590123456', '+972567890123']",TRUE,"['Window', 'Board', 'Entrance']","['Air Conditioner', 'Board', 'Entrance']",TRUE,"['Rina Shapiro', 'Eli Ben-David']","['+972545678901', '+972578901234']"
evt_auto_020,David Cohen,9.72501E+11,"['Neria Atias', 'Sarah Levy']","['+972526071633', '+972522345678']",FALSE,['Eli Ben-David'],['+972578901234'],TRUE,"['Writing Table', 'Screen']",['Charging Point'],FALSE,"['Moshe Katz', 'Yossi Mizrahi', 'Amit Cohen']","['+972534567890', '+972556789012', '+972590123456']"
evt_auto_020,Sarah Levy,9.72522E+11,[],[],TRUE,['David Cohen'],['+972501234567'],TRUE,[],"['Writing Table', 'Stage', 'Screen', 'Charging Point']",,"['Nativ Levi', 'Yael Gal', 'Maya Rosen', 'Eli Ben-David', 'Leah Peretz', 'Neria Atias']","['+972524559623', '+972511234567', '+972567890123', '+972578901234', '+972589012345', '+972526071633']"
evt_auto_020,Moshe Katz,9.72535E+11,"['Yossi Mizrahi', 'Yael Gal']","['+972556789012', '+972511234567']",TRUE,"['Amit Cohen', 'Leah Peretz']","['+972589012345', '+972590123456']",FALSE,['Charging Point'],"['Writing Table', 'Stage', 'Charging Point']",TRUE,"['Yossi Mizrahi', 'Amit Cohen', 'David Cohen']","['+972556789012', '+972590123456', '+972501234567']"
evt_auto_020,Rina Shapiro,9.72546E+11,[],[],TRUE,[],[],TRUE,"['Writing Table', 'Charging Point']","['Screen', 'Charging Point']",TRUE,[],[]
evt_auto_020,Yossi Mizrahi,9.72557E+11,['Sarah Levy'],['+972522345678'],FALSE,['Eli Ben-David'],['+972578901234'],TRUE,[],['Stage'],,"['Moshe Katz', 'Amit Cohen', 'David Cohen']","['+972534567890', '+972590123456', '+972501234567']"
evt_auto_020,Maya Rosen,9.72568E+11,['David Cohen'],['+972501234567'],FALSE,[],[],TRUE,"['Writing Table', 'Screen']","['Writing Table', 'Stage', 'Screen', 'Charging Point']",TRUE,"['Eli Ben-David', 'Sarah Levy']","['+972578901234', '+972522345678']"
evt_auto_020,Eli Ben-David,9.72579E+11,"['Yossi Mizrahi', 'Sarah Levy']","['+972556789012', '+972522345678']",TRUE,[],[],TRUE,"['Stage', 'Charging Point']",[],FALSE,"['Maya Rosen', 'Sarah Levy']","['+972567890123', '+972522345678']"
evt_auto_020,Leah Peretz,9.72589E+11,"['Neria Atias', 'Moshe Katz']","['+972534567890', '+972526071633']",TRUE,['Sarah Levy'],['+972522345678'],FALSE,['Writing Table'],"['Writing Table', 'Stage', 'Charging Point']",TRUE,"['Nativ Levi', 'Neria Atias', 'Yael Gal', 'Sarah Levy']","['+972524559623', '+972526071633', '+972511234567', '+972522345678']"
evt_auto_020,Amit Cohen,9.7259E+11,['Rina Shapiro'],['+972545678901'],FALSE,[],[],TRUE,['Charging Point'],['Writing Table'],FALSE,"['Moshe Katz', 'Yossi Mizrahi', 'David Cohen']","['+972534567890', '+972556789012', '+972501234567']"
evt_auto_020,Yael Gal,9.72511E+11,"['Yossi Mizrahi', 'Nativ Levi']","['+972556789012', '+972524559623']",TRUE,"['Amit Cohen', 'Sarah Levy']","['+972590123456', '+972522345678']",FALSE,"['Screen', 'Charging Point']",[],FALSE,"['Leah Peretz', 'Nativ Levi', 'Neria Atias', 'Sarah Levy']","['+972589012345', '+972524559623', '+972526071633', '+972522345678']"
evt_auto_020,Nativ Levi,9.72525E+11,"['Yossi Mizrahi', 'Eli Ben-David']","['+972556789012', '+972578901234']",FALSE,[],[],TRUE,"['Writing Table', 'Charging Point']","['Writing Table', 'Stage', 'Screen', 'Charging Point']",TRUE,"['Leah Peretz', 'Neria Atias', 'Yael Gal', 'Sarah Levy']","['+972589012345', '+972526071633', '+972511234567', '+972522345678']"
evt_auto_020,Neria Atias,9.72526E+11,['Eli Ben-David'],['+972578901234'],FALSE,[],[],TRUE,['Stage'],"['Writing Table', 'Stage', 'Charging Point']",TRUE,"['Leah Peretz', 'Nativ Levi', 'Yael Gal', 'Sarah Levy']","['+972589012345', '+972524559623', '+972511234567', '+972522345678']"
evt_auto_021,David Cohen,9.72501E+11,"['Neria Atias', 'Eli Ben-David']","['+972578901234', '+972526071633']",TRUE,"['Leah Peretz', 'Sarah Levy']","['+972589012345', '+972522345678']",FALSE,"['Exit', 'Speakers', 'Dance Floor']",[],FALSE,"['Moshe Katz', 'Neria Atias', 'Sarah Levy']","['+972534567890', '+972526071633', '+972522345678']"
evt_auto_021,Sarah Levy,9.72522E+11,['Maya Rosen'],['+972567890123'],FALSE,[],[],TRUE,"['Exit', 'Speakers']","['Exit', 'Speakers']",TRUE,"['Moshe Katz', 'Neria Atias', 'David Cohen']","['+972534567890', '+972526071633', '+972501234567']"
evt_auto_021,Moshe Katz,9.72535E+11,"['Nativ Levi', 'David Cohen']","['+972524559623', '+972501234567']",TRUE,[],[],TRUE,['Dance Floor'],"['Exit', 'Dance Floor']",TRUE,"['Neria Atias', 'David Cohen', 'Sarah Levy']","['+972526071633', '+972501234567', '+972522345678']"
evt_auto_021,Rina Shapiro,9.72546E+11,"['Yossi Mizrahi', 'Sarah Levy']","['+972556789012', '+972522345678']",TRUE,"['Neria Atias', 'Amit Cohen']","['+972590123456', '+972526071633']",FALSE,['Exit'],"['Exit', 'Dance Floor']",TRUE,"['Yossi Mizrahi', 'Amit Cohen', 'Maya Rosen']","['+972556789012', '+972590123456', '+972567890123']"
evt_auto_021,Yossi Mizrahi,9.72557E+11,[],[],TRUE,[],[],TRUE,[],"['Exit', 'Dance Floor']",,"['Rina Shapiro', 'Maya Rosen']","['+972545678901', '+972567890123']"
evt_auto_021,Maya Rosen,9.72568E+11,"['Amit Cohen', 'Sarah Levy']","['+972590123456', '+972522345678']",TRUE,[],[],TRUE,['Speakers'],['Exit'],FALSE,"['Nativ Levi', 'Yael Gal', 'Yossi Mizrahi', 'Amit Cohen', 'Rina Shapiro', 'Leah Peretz']","['+972524559623', '+972511234567', '+972556789012', '+972590123456', '+972545678901', '+972589012345']"
evt_auto_021,Eli Ben-David,9.72579E+11,[],[],TRUE,"['Moshe Katz', 'David Cohen']","['+972534567890', '+972501234567']",TRUE,['Dance Floor'],[],FALSE,[],[]
evt_auto_021,Leah Peretz,9.72589E+11,[],[],TRUE,['Rina Shapiro'],['+972545678901'],TRUE,['Exit'],"['Exit', 'Speakers', 'Dance Floor']",TRUE,"['Maya Rosen', 'Nativ Levi', 'Amit Cohen', 'Yael Gal']","['+972567890123', '+972524559623', '+972590123456', '+972511234567']"
evt_auto_021,Amit Cohen,9.7259E+11,['Rina Shapiro'],['+972545678901'],TRUE,['Maya Rosen'],['+972567890123'],FALSE,['Dance Floor'],[],FALSE,"['Nativ Levi', 'Yael Gal', 'Maya Rosen', 'Rina Shapiro', 'Leah Peretz']","['+972524559623', '+972511234567', '+972567890123', '+972545678901', '+972589012345']"
evt_auto_021,Yael Gal,9.72511E+11,"['Neria Atias', 'Leah Peretz']","['+972589012345', '+972526071633']",TRUE,['Nativ Levi'],['+972524559623'],FALSE,['Exit'],[],FALSE,"['Leah Peretz', 'Nativ Levi', 'Amit Cohen', 'Maya Rosen']","['+972589012345', '+972524559623', '+972590123456', '+972567890123']"
evt_auto_021,Nativ Levi,9.72525E+11,[],[],TRUE,[],[],TRUE,['Dance Floor'],"['Exit', 'Speakers']",FALSE,"['Maya Rosen', 'Leah Peretz', 'Amit Cohen', 'Yael Gal']","['+972567890123', '+972589012345', '+972590123456', '+972511234567']"
evt_auto_021,Neria Atias,9.72526E+11,[],[],TRUE,['Leah Peretz'],['+972589012345'],TRUE,"['Exit', 'Speakers', 'Dance Floor']","['Exit', 'Speakers', 'Dance Floor']",TRUE,"['Moshe Katz', 'David Cohen', 'Sarah Levy']","['+972534567890', '+972501234567', '+972522345678']"
evt_auto_022,David Cohen,9.72501E+11,['Nativ Levi'],['+972524559623'],FALSE,"['Amit Cohen', 'Sarah Levy']","['+972590123456', '+972522345678']",FALSE,['Writing Table'],"['Screen', 'Charging Point']",FALSE,"['Amit Cohen', 'Eli Ben-David', 'Rina Shapiro', 'Neria Atias']","['+972590123456', '+972578901234', '+972545678901', '+972526071633']"
